Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1538006400,2018-09-27 00:00:00,BCH/USD,512.93,587.99,512.93,566.89,21408.08158714,12136027.370933795
1537920000,2018-09-26 00:00:00,BCH/USD,445.17,548.66,432.35,514.82,9213.88479865,4743492.172040993
1537833600,2018-09-25 00:00:00,BCH/USD,461.47,461.47,423.54,444.89,3035.88245019,1350633.743265029
1537747200,2018-09-24 00:00:00,BCH/USD,489.99,492.56,455.52,461.38,3719.86297636,1716270.3800329769
1537660800,2018-09-23 00:00:00,BCH/USD,484.99,510.26,475.01,488.68,2353.61641219,1150165.2683090093
1537574400,2018-09-22 00:00:00,BCH/USD,500.51,511.00,468.10,485.13,1777.74344577,862436.6778464002
1537488000,2018-09-21 00:00:00,BCH/USD,456.51,513.13,449.66,500.31,6790.32975858,3397269.8815151597
1537401600,2018-09-20 00:00:00,BCH/USD,429.32,466.95,422.31,456.51,3714.68706305,1695791.7911529553
1537315200,2018-09-19 00:00:00,BCH/USD,433.56,440.39,408.31,426.79,2973.47763390,1269050.519372181
1537228800,2018-09-18 00:00:00,BCH/USD,417.67,449.62,412.13,433.24,2732.08338994,1183647.8078576056
1537142400,2018-09-17 00:00:00,BCH/USD,450.69,461.98,407.70,418.82,2786.76432767,1167152.6357147493
1537056000,2018-09-16 00:00:00,BCH/USD,448.89,450.98,426.27,449.27,724.20437349,325363.29887785227
1536969600,2018-09-15 00:00:00,BCH/USD,446.88,461.00,445.00,450.44,573.76648429,258447.3751835876
1536883200,2018-09-14 00:00:00,BCH/USD,463.59,474.10,410.00,448.13,2479.60131800,1111183.73863534
1536796800,2018-09-13 00:00:00,BCH/USD,432.99,475.38,430.11,464.67,3502.23648320,1627384.226648544
1536710400,2018-09-12 00:00:00,BCH/USD,439.11,439.21,409.00,432.80,4244.63683901,1837078.823923528
1536624000,2018-09-11 00:00:00,BCH/USD,464.85,476.98,425.00,439.31,3572.48596305,1569428.8084274954
1536537600,2018-09-10 00:00:00,BCH/USD,479.99,487.79,457.00,465.24,2883.03740652,1341304.3230093648
1536451200,2018-09-09 00:00:00,BCH/USD,474.20,496.00,463.00,478.04,1789.20762314,855312.8121658455
1536364800,2018-09-08 00:00:00,BCH/USD,495.08,507.84,461.68,474.69,2200.36213882,1044489.9036764657
1536278400,2018-09-07 00:00:00,BCH/USD,516.89,527.00,492.01,497.22,2469.68867840,1227978.604674048
1536192000,2018-09-06 00:00:00,BCH/USD,524.93,529.84,487.69,518.81,5255.06440395,2726379.9634132995
1536105600,2018-09-05 00:00:00,BCH/USD,624.80,632.51,520.01,526.73,5155.56418787,2715590.324676765
1536019200,2018-09-04 00:00:00,BCH/USD,626.16,650.20,621.04,627.21,2239.40630058,1404578.025786782
1535932800,2018-09-03 00:00:00,BCH/USD,650.99,655.99,619.99,627.26,2794.98060923,1753179.5369456098
1535846400,2018-09-02 00:00:00,BCH/USD,617.99,660.07,600.36,650.75,3110.00394118,2023835.064722885
1535760000,2018-09-01 00:00:00,BCH/USD,544.18,633.00,543.08,617.17,4572.86140776,2822232.875027239
1535673600,2018-08-31 00:00:00,BCH/USD,538.65,547.47,533.50,544.08,925.01010475,503279.49779238005
1535587200,2018-08-30 00:00:00,BCH/USD,554.46,557.59,525.05,538.18,1169.42084930,629358.912676274
1535500800,2018-08-29 00:00:00,BCH/USD,565.64,569.02,544.98,554.31,1057.25106092,586044.8355785653
1535414400,2018-08-28 00:00:00,BCH/USD,548.42,574.95,540.71,566.10,1630.99024208,923303.576041488
1535328000,2018-08-27 00:00:00,BCH/USD,522.52,555.00,520.72,547.81,752.22537989,412076.58535754087
1535241600,2018-08-26 00:00:00,BCH/USD,535.03,535.92,516.00,522.77,520.10320236,271894.35109773715
1535155200,2018-08-25 00:00:00,BCH/USD,534.60,544.00,528.28,537.62,370.36727521,199116.8544984002
1535068800,2018-08-24 00:00:00,BCH/USD,530.14,538.92,518.95,534.47,1204.76623012,643911.4070122364
1534982400,2018-08-23 00:00:00,BCH/USD,519.70,534.13,514.00,531.22,1101.86099028,585330.5952565416
1534896000,2018-08-22 00:00:00,BCH/USD,537.70,575.33,508.28,518.98,2844.43928589,1476207.1005911923
1534809600,2018-08-21 00:00:00,BCH/USD,514.19,543.45,510.62,537.34,1413.40851734,759480.9327074756
1534723200,2018-08-20 00:00:00,BCH/USD,570.99,576.27,510.00,514.48,3208.55316473,1650736.4321902904
1534636800,2018-08-19 00:00:00,BCH/USD,552.50,583.50,541.16,570.99,2162.14116266,1234560.9824672334
1534550400,2018-08-18 00:00:00,BCH/USD,602.93,610.51,537.01,555.73,1558.09102098,865877.9230892154
1534464000,2018-08-17 00:00:00,BCH/USD,515.30,605.75,515.26,602.74,2051.60714300,1236585.68937182
1534377600,2018-08-16 00:00:00,BCH/USD,511.71,537.54,503.21,515.67,897.33060948,462726.47539055155
1534291200,2018-08-15 00:00:00,BCH/USD,509.24,540.00,502.29,511.71,1976.45060575,1011369.5394683324
1534204800,2018-08-14 00:00:00,BCH/USD,531.65,531.65,471.01,509.21,4139.94639392,2108102.1032480034
1534118400,2018-08-13 00:00:00,BCH/USD,571.70,593.00,521.48,532.66,2056.48311311,1095406.2950291724
1534032000,2018-08-12 00:00:00,BCH/USD,561.78,586.00,556.08,572.00,1286.88724855,736099.5061706001
1533945600,2018-08-11 00:00:00,BCH/USD,571.59,584.96,535.91,563.44,2619.04273449,1475673.4383210456
1533859200,2018-08-10 00:00:00,BCH/USD,610.99,614.33,555.00,571.84,2397.38778493,1370922.2309343715
1533772800,2018-08-09 00:00:00,BCH/USD,589.98,620.39,576.62,609.41,4002.18484122,2438971.46408788
1533686400,2018-08-08 00:00:00,BCH/USD,656.99,657.00,564.23,589.98,12731.53269704,7511349.660599659
1533600000,2018-08-07 00:00:00,BCH/USD,690.21,712.00,646.51,656.99,2489.15386340,1635349.1967151659
1533513600,2018-08-06 00:00:00,BCH/USD,709.81,716.99,682.04,690.21,2111.01249677,1457041.9353956217
1533427200,2018-08-05 00:00:00,BCH/USD,694.90,716.13,688.01,709.93,784.38740790,556860.1524904469
1533340800,2018-08-04 00:00:00,BCH/USD,724.64,734.75,688.00,695.20,1383.84293862,962047.610928624
1533254400,2018-08-03 00:00:00,BCH/USD,729.38,730.92,700.14,724.64,2332.04571789,1689893.6090118096
1533168000,2018-08-02 00:00:00,BCH/USD,767.48,772.74,721.15,733.97,2447.12825649,1796118.7264159652
1533081600,2018-08-01 00:00:00,BCH/USD,775.99,776.98,735.00,767.13,14152.39591427,10856727.477713946
1532995200,2018-07-31 00:00:00,BCH/USD,815.94,815.94,759.04,774.85,3446.29637476,2670362.745982786
1532908800,2018-07-30 00:00:00,BCH/USD,830.99,833.21,785.00,815.84,3418.11790231,2788637.3094205903
1532822400,2018-07-29 00:00:00,BCH/USD,824.66,840.98,812.89,830.75,1365.58365307,1134458.6197879026
1532736000,2018-07-28 00:00:00,BCH/USD,821.62,827.98,799.67,824.66,749.16412109,617805.6840980793
1532649600,2018-07-27 00:00:00,BCH/USD,802.99,830.24,780.68,820.63,2663.63680276,2185860.269448939
1532563200,2018-07-26 00:00:00,BCH/USD,828.62,861.40,790.43,805.14,2549.05229908,2052343.9680812713
1532476800,2018-07-25 00:00:00,BCH/USD,863.50,876.60,818.00,832.40,3205.21350493,2668019.721503732
1532390400,2018-07-24 00:00:00,BCH/USD,782.92,877.00,771.00,864.55,5209.75553949,4504094.15166608
1532304000,2018-07-23 00:00:00,BCH/USD,785.05,831.42,778.02,782.92,3207.04434358,2510859.157475653
1532217600,2018-07-22 00:00:00,BCH/USD,786.26,823.96,775.01,786.06,1501.73298066,1180452.2267775997
1532131200,2018-07-21 00:00:00,BCH/USD,764.57,800.00,742.10,787.41,1051.49054919,827954.1733376977
1532044800,2018-07-20 00:00:00,BCH/USD,825.17,825.17,759.34,762.01,3843.42668419,2928729.5676196218
1531958400,2018-07-19 00:00:00,BCH/USD,824.99,844.00,805.24,825.00,1828.41992357,1508446.43694525
1531872000,2018-07-18 00:00:00,BCH/USD,853.00,889.40,805.13,823.99,4227.81709133,3483679.005085007
1531785600,2018-07-17 00:00:00,BCH/USD,797.76,874.32,781.00,853.90,7180.55347273,6131474.6103641465
1531699200,2018-07-16 00:00:00,BCH/USD,724.98,810.00,715.95,802.00,6815.40941778,5465958.35305956
1531612800,2018-07-15 00:00:00,BCH/USD,701.97,734.60,697.95,721.24,770.98597586,556065.9252292664
1531526400,2018-07-14 00:00:00,BCH/USD,693.99,708.99,685.55,701.99,119.97799028,84223.3493966572
1531440000,2018-07-13 00:00:00,BCH/USD,685.93,710.00,685.50,692.99,1062.28245312,736151.1171876288
1531353600,2018-07-12 00:00:00,BCH/USD,706.80,706.99,662.90,685.50,5715.94989124,3918283.6504450203
1531267200,2018-07-11 00:00:00,BCH/USD,685.82,713.27,683.13,707.40,2974.52327040,2104177.76148096
1531180800,2018-07-10 00:00:00,BCH/USD,730.63,737.00,683.64,685.82,4985.62673704,3419242.528796773
1531094400,2018-07-09 00:00:00,BCH/USD,745.37,759.29,725.64,728.75,1497.22914303,1091105.7379831125
1531008000,2018-07-08 00:00:00,BCH/USD,772.99,783.22,739.75,747.45,1178.97389393,881224.0370179786
1530921600,2018-07-07 00:00:00,BCH/USD,734.22,776.69,708.00,773.15,1400.98041722,1083168.0095736429
1530835200,2018-07-06 00:00:00,BCH/USD,740.39,743.06,697.46,734.26,1686.92913858,1238644.5892937507
1530748800,2018-07-05 00:00:00,BCH/USD,762.99,787.47,715.00,741.99,9899.38465316,7345244.418798188
1530662400,2018-07-04 00:00:00,BCH/USD,756.84,812.13,737.22,762.99,2780.62102309,2121586.034407439
1530576000,2018-07-03 00:00:00,BCH/USD,781.94,831.00,750.47,755.94,3217.53645480,2432264.507641512
1530489600,2018-07-02 00:00:00,BCH/USD,738.44,797.50,721.83,780.03,2174.17747994,1695923.6596775982
1530403200,2018-07-01 00:00:00,BCH/USD,749.99,754.00,715.24,735.45,1362.93106501,1002367.6517616046
1530316800,2018-06-30 00:00:00,BCH/USD,716.78,785.99,716.78,749.55,3707.45337187,2778921.6748851584
1530230400,2018-06-29 00:00:00,BCH/USD,659.98,738.99,650.00,715.16,3295.22708697,2356614.6035174653
1530144000,2018-06-28 00:00:00,BCH/USD,714.45,722.59,650.00,661.22,3579.56901474,2366882.623926383
1530057600,2018-06-27 00:00:00,BCH/USD,696.57,725.49,685.74,714.89,3874.48628710,2769831.501784919
1529971200,2018-06-26 00:00:00,BCH/USD,754.99,757.99,691.41,695.01,4332.65980552,3011241.8914344553
1529884800,2018-06-25 00:00:00,BCH/USD,745.34,781.53,736.45,754.99,4056.70408054,3062771.0137668946
1529798400,2018-06-24 00:00:00,BCH/USD,764.99,772.93,666.67,748.44,5902.41376267,4417602.556532735
1529712000,2018-06-23 00:00:00,BCH/USD,751.32,780.55,735.01,762.28,1439.11069031,1097005.2970095067
1529625600,2018-06-22 00:00:00,BCH/USD,872.92,873.00,725.00,750.97,7454.90407948,5598409.316567096
1529539200,2018-06-21 00:00:00,BCH/USD,892.73,908.41,866.97,872.32,2610.65008023,2277322.277986234
1529452800,2018-06-20 00:00:00,BCH/USD,908.98,909.70,862.19,891.98,3824.37070339,3411262.180009812
1529366400,2018-06-19 00:00:00,BCH/USD,884.99,929.02,875.67,907.99,2260.43083546,2052448.5942893252
1529280000,2018-06-18 00:00:00,BCH/USD,846.57,902.19,823.07,884.81,1202.39872486,1063894.4157433764
1529193600,2018-06-17 00:00:00,BCH/USD,849.99,864.04,843.71,848.13,901.67731853,764739.5841648489
1529107200,2018-06-16 00:00:00,BCH/USD,844.52,859.84,830.00,849.99,1721.19939196,1463002.2711720804
1529020800,2018-06-15 00:00:00,BCH/USD,894.68,894.68,836.07,843.08,930.42923893,784426.2827571045
1528934400,2018-06-14 00:00:00,BCH/USD,842.70,907.51,829.81,897.51,3121.34412343,2801437.564219659
1528848000,2018-06-13 00:00:00,BCH/USD,872.80,882.36,800.50,843.99,4109.46826102,3468350.1176182698
1528761600,2018-06-12 00:00:00,BCH/USD,951.34,960.38,845.00,873.18,3103.94264432,2710300.6381673375
1528675200,2018-06-11 00:00:00,BCH/USD,940.65,975.90,896.25,956.30,3975.18885670,3801473.10366221
1528588800,2018-06-10 00:00:00,BCH/USD,1083.61,1087.91,900.00,944.66,8911.83207700,8418651.289858818
1528502400,2018-06-09 00:00:00,BCH/USD,1113.65,1143.68,1080.91,1087.46,1580.57533743,1718812.4564416278
1528416000,2018-06-08 00:00:00,BCH/USD,1143.93,1150.97,1087.23,1114.99,2273.86346694,2535335.0270034303
1528329600,2018-06-07 00:00:00,BCH/USD,1128.99,1171.01,1126.74,1144.67,9108.66019898,10426410.069966437
1528243200,2018-06-06 00:00:00,BCH/USD,1149.99,1161.87,1096.99,1128.99,11336.08823542,12798330.256906826
1528156800,2018-06-05 00:00:00,BCH/USD,1099.61,1162.72,1043.44,1149.55,5358.08993995,6159392.290469523
1528070400,2018-06-04 00:00:00,BCH/USD,1169.99,1208.00,1074.13,1100.00,19654.70090603,21620170.996633
1527984000,2018-06-03 00:00:00,BCH/USD,1084.78,1198.00,1068.46,1166.99,18631.24792114,21742480.01149117
1527897600,2018-06-02 00:00:00,BCH/USD,999.99,1136.00,992.01,1084.78,4721.78839400,5122101.61404332
1527811200,2018-06-01 00:00:00,BCH/USD,995.99,1010.00,972.37,999.99,3826.45708105,3826418.8164791893
1527724800,2018-05-31 00:00:00,BCH/USD,982.98,1030.00,972.00,995.98,6637.97043117,6611285.790036697
1527638400,2018-05-30 00:00:00,BCH/USD,988.99,1029.41,945.60,982.97,3745.99020554,3682195.992339654
1527552000,2018-05-29 00:00:00,BCH/USD,885.22,1007.19,870.15,988.35,6522.75922716,6446769.082163586
1527465600,2018-05-28 00:00:00,BCH/USD,997.99,1004.99,874.00,885.34,2460.91099447,2178742.93984407
1527379200,2018-05-27 00:00:00,BCH/USD,1004.15,1008.99,977.15,997.35,558.63436765,557153.9865757275
1527292800,2018-05-26 00:00:00,BCH/USD,1008.25,1049.57,992.86,1008.57,1206.21210847,1216549.346239588
1527206400,2018-05-25 00:00:00,BCH/USD,1075.66,1075.66,987.70,1015.02,3612.72995094,3666993.1548031187
1527120000,2018-05-24 00:00:00,BCH/USD,996.99,1079.68,946.62,1075.40,4895.91998097,5265072.347535139
1527033600,2018-05-23 00:00:00,BCH/USD,1136.99,1150.00,969.00,995.71,5489.12690887,5465578.554430948
1526947200,2018-05-22 00:00:00,BCH/USD,1228.06,1228.99,1120.49,1138.67,3983.01956101,4535344.883535257
1526860800,2018-05-21 00:00:00,BCH/USD,1294.31,1299.02,1214.00,1228.06,1887.45231202,2317904.686299281
1526774400,2018-05-20 00:00:00,BCH/USD,1176.25,1312.76,1166.23,1291.16,9816.73948738,12674981.356525563
1526688000,2018-05-19 00:00:00,BCH/USD,1204.99,1217.32,1145.70,1176.70,1028.29312421,1209992.519257907
1526601600,2018-05-18 00:00:00,BCH/USD,1193.96,1220.81,1127.00,1202.99,2349.02002575,2825847.6007769927
1526515200,2018-05-17 00:00:00,BCH/USD,1277.07,1340.85,1170.00,1191.78,2298.28294496,2739047.6481444286
1526428800,2018-05-16 00:00:00,BCH/USD,1338.98,1359.49,1215.00,1278.36,3226.52202605,4124656.6972212777
1526342400,2018-05-15 00:00:00,BCH/USD,1417.99,1453.07,1313.13,1339.03,3244.05663508,4343889.156071172
1526256000,2018-05-14 00:00:00,BCH/USD,1481.60,1491.50,1328.88,1415.00,4635.41731118,6559115.4953197
1526169600,2018-05-13 00:00:00,BCH/USD,1458.80,1500.00,1405.36,1474.14,2069.93996126,3051381.294491817
1526083200,2018-05-12 00:00:00,BCH/USD,1362.32,1514.75,1263.63,1454.08,5318.56421228,7733617.849792102
1525996800,2018-05-11 00:00:00,BCH/USD,1515.32,1560.84,1318.87,1364.99,9572.07018157,13065780.077141233
1525910400,2018-05-10 00:00:00,BCH/USD,1626.92,1665.15,1510.00,1518.98,4104.11454564,6234067.912536248
1525824000,2018-05-09 00:00:00,BCH/USD,1597.55,1675.57,1457.83,1624.41,4923.73623841,7998166.383035588
1525737600,2018-05-08 00:00:00,BCH/USD,1649.52,1696.72,1547.39,1597.55,3735.33047252,5967377.196374326
1525651200,2018-05-07 00:00:00,BCH/USD,1751.51,1775.00,1565.30,1645.93,4486.18625797,7383948.5475805625
1525564800,2018-05-06 00:00:00,BCH/USD,1754.99,1838.99,1600.00,1751.55,5472.38613558,9585157.93577515
1525478400,2018-05-05 00:00:00,BCH/USD,1509.01,1755.00,1502.24,1755.00,5668.82746779,9948792.20597145
1525392000,2018-05-04 00:00:00,BCH/USD,1502.55,1538.02,1461.12,1512.99,2412.93588185,3650747.8598802313
1525305600,2018-05-03 00:00:00,BCH/USD,1454.99,1537.22,1450.20,1508.23,4061.12294896,6125107.465309941
1525219200,2018-05-02 00:00:00,BCH/USD,1355.19,1490.37,1321.59,1451.84,4494.99403857,6526012.144957469
1525132800,2018-05-01 00:00:00,BCH/USD,1346.93,1357.99,1242.02,1355.99,2319.09605172,3144671.055171803
1525046400,2018-04-30 00:00:00,BCH/USD,1441.99,1441.99,1329.14,1346.94,2691.44081200,3625209.2873152797
1524960000,2018-04-29 00:00:00,BCH/USD,1393.35,1487.65,1372.56,1438.49,2902.08943084,4174626.625369032
1524873600,2018-04-28 00:00:00,BCH/USD,1329.20,1417.14,1322.20,1391.12,2845.31483938,3958174.3793583056
1524787200,2018-04-27 00:00:00,BCH/USD,1425.21,1425.21,1328.96,1329.40,3949.19394842,5250058.435029549
1524700800,2018-04-26 00:00:00,BCH/USD,1290.31,1426.93,1242.54,1426.58,5693.87579591,8122769.332929288
1524614400,2018-04-25 00:00:00,BCH/USD,1405.00,1439.00,1225.55,1290.98,16999.53115806,21946054.7344323
1524528000,2018-04-24 00:00:00,BCH/USD,1438.90,1574.37,1389.58,1405.00,11300.24035705,15876837.701655248
1524441600,2018-04-23 00:00:00,BCH/USD,1190.02,1454.68,1190.00,1437.00,11092.76026639,15940296.50280243
1524355200,2018-04-22 00:00:00,BCH/USD,1157.00,1258.97,1107.51,1194.72,5192.87229163,6204028.384256194
1524268800,2018-04-21 00:00:00,BCH/USD,1123.69,1192.00,1013.58,1156.90,5517.73988417,6383473.271996273
1524182400,2018-04-20 00:00:00,BCH/USD,966.99,1150.51,939.16,1123.69,9058.07075104,10178463.522236139
1524096000,2018-04-19 00:00:00,BCH/USD,895.67,983.00,878.21,967.00,3384.27117983,3272590.23089561
1524009600,2018-04-18 00:00:00,BCH/USD,756.93,901.00,756.93,894.61,4119.51891622,3685362.8176395744
1523923200,2018-04-17 00:00:00,BCH/USD,766.35,788.26,751.33,758.56,2301.33998471,1745704.4588016174
1523836800,2018-04-16 00:00:00,BCH/USD,781.31,799.98,742.16,769.01,1710.82707788,1315643.1311604988
1523750400,2018-04-15 00:00:00,BCH/USD,737.99,788.00,737.99,780.74,2379.51993192,1857786.3916472208
1523664000,2018-04-14 00:00:00,BCH/USD,740.98,763.72,716.61,736.24,972.44277479,715951.2685113896
1523577600,2018-04-13 00:00:00,BCH/USD,739.17,786.42,721.02,740.56,4204.07806520,3113372.051964512
1523491200,2018-04-12 00:00:00,BCH/USD,668.07,740.62,656.41,738.92,7260.62240102,5365019.104561699
1523404800,2018-04-11 00:00:00,BCH/USD,650.01,668.07,646.99,668.07,5160.42255623,3447523.497140576
1523318400,2018-04-10 00:00:00,BCH/USD,637.25,659.99,625.29,647.57,997.07271334,645674.3769775839
1523232000,2018-04-09 00:00:00,BCH/USD,653.83,680.00,620.61,635.84,1616.50222920,1027836.7774145281
1523145600,2018-04-08 00:00:00,BCH/USD,639.93,662.92,639.93,653.91,896.48201200,586218.55246692
1523059200,2018-04-07 00:00:00,BCH/USD,608.99,655.89,608.99,638.71,1314.92841039,839857.9250001969
1522972800,2018-04-06 00:00:00,BCH/USD,644.10,646.96,599.49,609.11,5582.77056223,3400521.3771599154
1522886400,2018-04-05 00:00:00,BCH/USD,647.77,655.62,618.97,641.60,2228.17290044,1429595.732922304
1522800000,2018-04-04 00:00:00,BCH/USD,707.95,709.07,631.89,651.06,4487.47897643,2921618.0623945156
1522713600,2018-04-03 00:00:00,BCH/USD,661.24,722.52,656.84,710.15,3217.72143602,2285064.877789603
1522627200,2018-04-02 00:00:00,BCH/USD,640.40,685.02,638.76,660.16,2487.96240175,1642453.2591392798
1522540800,2018-04-01 00:00:00,BCH/USD,681.99,698.31,625.00,640.40,10374.85361788,6644056.256890352
1522454400,2018-03-31 00:00:00,BCH/USD,694.25,736.32,679.88,681.99,2679.93269405,1827687.2980151596
1522368000,2018-03-30 00:00:00,BCH/USD,707.13,770.49,671.79,696.76,5282.62908722,3680724.642811407
1522281600,2018-03-29 00:00:00,BCH/USD,860.01,866.78,692.74,708.29,16258.65531903,11515842.975915758
1522195200,2018-03-28 00:00:00,BCH/USD,874.64,895.98,847.17,858.99,5449.70841396,4681245.0305075
1522108800,2018-03-27 00:00:00,BCH/USD,915.39,924.99,871.69,873.63,1374.45270844,1200763.1196744372
1522022400,2018-03-26 00:00:00,BCH/USD,971.96,974.99,880.17,910.22,2798.18393410,2546962.980496502
1521936000,2018-03-25 00:00:00,BCH/USD,969.32,989.49,963.73,969.92,779.60645586,756155.8936677312
1521849600,2018-03-24 00:00:00,BCH/USD,1024.45,1034.76,965.81,968.50,869.69192927,842296.633497995
1521763200,2018-03-23 00:00:00,BCH/USD,1008.88,1032.22,960.00,1032.22,3084.59432997,3183979.9592816336
1521676800,2018-03-22 00:00:00,BCH/USD,1029.99,1063.49,985.02,1012.71,2455.88274739,2487097.017109327
1521590400,2018-03-21 00:00:00,BCH/USD,1061.97,1081.00,1005.99,1029.59,2346.57017527,2416005.1867562393
1521504000,2018-03-20 00:00:00,BCH/USD,989.01,1076.82,952.20,1060.96,4656.81169331,4940690.934134178
1521417600,2018-03-19 00:00:00,BCH/USD,932.39,999.40,909.19,991.65,3246.87006763,3219758.7025652896
1521331200,2018-03-18 00:00:00,BCH/USD,945.53,950.06,844.22,932.39,2442.93945181,2277772.315473126
1521244800,2018-03-17 00:00:00,BCH/USD,970.00,1031.59,925.61,947.15,2164.08786116,2049715.817697694
1521158400,2018-03-16 00:00:00,BCH/USD,940.75,1059.30,895.18,970.18,3549.23510822,3443396.9172928794
1521072000,2018-03-15 00:00:00,BCH/USD,947.99,954.99,871.29,939.27,2655.65294879,2494375.1452099835
1520985600,2018-03-14 00:00:00,BCH/USD,1055.95,1068.35,906.42,947.00,4775.05054326,4521972.86446722
1520899200,2018-03-13 00:00:00,BCH/USD,1046.99,1099.45,990.15,1053.57,11769.27836297,12399758.604874304
1520812800,2018-03-12 00:00:00,BCH/USD,1136.94,1149.50,1008.15,1045.61,4463.29727205,4666868.2606282
1520726400,2018-03-11 00:00:00,BCH/USD,1002.06,1158.33,960.04,1137.00,2835.38569658,3223833.53701146
1520640000,2018-03-10 00:00:00,BCH/USD,1066.14,1089.98,986.00,1000.78,2036.09209069,2037680.2425207382
1520553600,2018-03-09 00:00:00,BCH/USD,1030.60,1075.00,920.00,1062.65,6686.63970835,7105557.6860781275
1520467200,2018-03-08 00:00:00,BCH/USD,1091.39,1113.09,990.15,1030.61,8314.83482579,8569351.91980743
1520380800,2018-03-07 00:00:00,BCH/USD,1202.00,1215.98,1031.75,1091.39,4884.67242844,5331082.641675131
1520294400,2018-03-06 00:00:00,BCH/USD,1261.01,1262.97,1172.75,1201.83,1926.60201588,2315448.10074506
1520208000,2018-03-05 00:00:00,BCH/USD,1279.07,1288.77,1261.01,1261.01,999.10434721,1259880.572875282
1520121600,2018-03-04 00:00:00,BCH/USD,1265.38,1284.82,1210.00,1284.72,1915.66782777,2461096.7716926746
1520035200,2018-03-03 00:00:00,BCH/USD,1275.74,1299.00,1255.18,1264.12,563.52580675,712364.24282881
1519948800,2018-03-02 00:00:00,BCH/USD,1281.07,1304.88,1248.49,1269.38,1928.41349634,2447889.5239840695
1519862400,2018-03-01 00:00:00,BCH/USD,1199.03,1305.93,1185.13,1281.27,2623.04066109,3360823.307834784
1519776000,2018-02-28 00:00:00,BCH/USD,1233.42,1276.07,1195.33,1196.29,1359.99493039,1626948.335276253
1519689600,2018-02-27 00:00:00,BCH/USD,1245.98,1298.69,1218.13,1233.62,1881757.58,1494.65
1519603200,2018-02-26 00:00:00,BCH/USD,1170.02,1272.17,1140.0,1245.98,3244121.81,2666.95
1519516800,2018-02-25 00:00:00,BCH/USD,1179.1,1202.54,1136.44,1170.02,1691579.0,1449.28
1519430400,2018-02-24 00:00:00,BCH/USD,1253.29,1296.0,1126.1,1179.1,2672038.64,2245.15
1519344000,2018-02-23 00:00:00,BCH/USD,1209.0,1311.05,1144.62,1253.29,3648804.45,2949.36
1519257600,2018-02-22 00:00:00,BCH/USD,1282.28,1339.99,1175.0,1209.0,5488425.13,4411.94
1519171200,2018-02-21 00:00:00,BCH/USD,1393.87,1409.91,1261.68,1282.28,5904018.01,4418.88
1519084800,2018-02-20 00:00:00,BCH/USD,1521.44,1554.4,1375.7,1393.87,4387776.91,2965.29
1518998400,2018-02-19 00:00:00,BCH/USD,1442.34,1545.2,1405.0,1521.44,3471526.19,2319.42
1518912000,2018-02-18 00:00:00,BCH/USD,1546.02,1640.0,1400.0,1442.34,8912283.05,5864.68
1518825600,2018-02-17 00:00:00,BCH/USD,1537.09,1555.77,1495.0,1546.02,4855967.56,3177.6
1518739200,2018-02-16 00:00:00,BCH/USD,1357.45,1550.0,1351.65,1537.09,10561556.16,7151.55
1518652800,2018-02-15 00:00:00,BCH/USD,1357.18,1396.28,1310.0,1357.45,6129735.45,4516.23
1518566400,2018-02-14 00:00:00,BCH/USD,1218.65,1385.0,1217.89,1357.18,6473423.55,4917.58
1518480000,2018-02-13 00:00:00,BCH/USD,1284.0,1285.89,1195.0,1218.65,3400102.43,2761.11
1518393600,2018-02-12 00:00:00,BCH/USD,1208.9,1292.0,1204.36,1284.0,3508393.57,2780.29
1518307200,2018-02-11 00:00:00,BCH/USD,1240.0,1302.55,1182.3,1208.9,6350391.95,5196.53
1518220800,2018-02-10 00:00:00,BCH/USD,1300.0,1387.51,1200.0,1240.0,7598047.4,5934.32
1518134400,2018-02-09 00:00:00,BCH/USD,1276.22,1336.45,1187.47,1300.0,10480149.28,8267.95
1518048000,2018-02-08 00:00:00,BCH/USD,952.9,1352.0,942.68,1276.22,21745563.51,17957.24
1517961600,2018-02-07 00:00:00,BCH/USD,968.05,1048.0,898.08,952.9,9020930.24,9095.45
1517875200,2018-02-06 00:00:00,BCH/USD,879.84,1000.0,760.0,968.05,13872224.29,16041.12
1517788800,2018-02-05 00:00:00,BCH/USD,1154.0,1174.8,822.87,879.84,11278421.48,11847.81
1517702400,2018-02-04 00:00:00,BCH/USD,1270.03,1287.19,1088.67,1154.0,4289611.45,3646.5
1517616000,2018-02-03 00:00:00,BCH/USD,1186.37,1320.0,1060.47,1270.03,3378583.79,2807.47
1517529600,2018-02-02 00:00:00,BCH/USD,1250.03,1255.7,950.0,1186.37,15337633.43,13659.69
1517443200,2018-02-01 00:00:00,BCH/USD,1475.81,1489.98,1172.0,1250.03,10193358.02,7816.37
1517356800,2018-01-31 00:00:00,BCH/USD,1441.47,1524.2,1370.0,1475.81,4656406.9,3197.95
1517270400,2018-01-30 00:00:00,BCH/USD,1642.93,1648.61,1435.71,1441.47,8768569.5,5743.24
1517184000,2018-01-29 00:00:00,BCH/USD,1733.05,1765.89,1616.46,1642.93,3345898.23,2008.35
1517097600,2018-01-28 00:00:00,BCH/USD,1626.3,1760.0,1626.3,1733.05,4548129.96,2663.94
1517011200,2018-01-27 00:00:00,BCH/USD,1604.8,1698.26,1557.66,1626.3,3413560.7,2101.09
